"OBS","G","GV"
"1968M01",-13.9258601708079,35.5659068253265
"1968M02",-15.1095866423374,-91.5289673578185
"1968M03",6.96728170371497,-18.7788487149044
"1968M04",13.2483664108685,36.7205285384604
"1968M05",5.69925979841308,-24.6347020547604
"1968M06",15.9518965327951,25.1825221966644
"1968M07",14.9940732056793,29.7513548435063
"1968M08",2.54316619528421,-27.0159992027605
"1968M09",7.30028944668142,42.6747417927302
"1968M10",3.90501446495417,-10.3277698064965
"1968M11",18.753824517507,2.92197155993792
"1968M12",29.158227297124,55.4742401350904
"1969M01",-19.8177756300369,82.7070011834837
"1969M02",-13.4529198246039,-106.242183194459
"1969M03",5.03522757729069,-36.1915542687486
"1969M04",6.46366767169191,-2.66548310392913
"1969M05",5.87657973231135,9.0385894757171
"1969M06",17.7904689276414,5.02148073342958
"1969M07",13.2538203994333,31.4951382685342
"1969M08",1.63771447306598,-6.18159770055557
"1969M09",2.59237374936685,22.0048809855235
"1969M10",5.70216067262486,-13.5133691934667
"1969M11",18.1355527097338,11.991170257853
"1969M12",25.390349427693,57.4960268350767
"1970M01",-19.2766164535128,74.5843762998408
"1970M02",-14.3064575423828,-98.0426676022581
"1970M03",6.86549331162176,-32.7691023666102
"1970M04",10.3953992673246,10.101069743435
"1970M05",14.0584738321907,8.2698458239034
"1970M06",14.1395878298869,14.6449226899322
"1970M07",12.6812607885354,22.727489249485
"1970M08",1.46896286557343,9.16403167449618
"1970M09",3.60994647659823,26.1396474193345
"1970M10",2.88015848210605,0.704983864396436
"1970M11",17.3520981046707,7.96100480808626
"1970M12",24.3884471921803,45.3402529540867
"1971M01",-17.3848487761596,46.0704940459928
"1971M02",-9.39028964079291,-85.1261821558344
"1971M03",7.91586484594369,-19.6610600560548
"1971M04",12.6127766300414,-3.78176401237296
"1971M05",9.29461146514186,22.9784277778022
"1971M06",16.8864188127355,14.5428345261409
"1971M07",18.0599746507451,19.3460804604955
"1971M08",1.22290927086155,9.22129924201789
"1971M09",2.13709699708104,17.7912821519652
"1971M10",3.53311704008945,-8.64030318286959
"1971M11",15.3312306876952,12.1671242373363
"1971M12",22.075743431898,48.1056594398162
"1972M01",-16.5235990511238,48.6903216606488
"1972M02",-10.6877301388273,-76.0663084138913
"1972M03",8.93299403353112,-40.0330379885229
"1972M04",11.6368880954116,12.6820499925743
"1972M05",8.95827751988101,9.47924466243393
"1972M06",13.6526900530573,15.4897160242397
"1972M07",15.3003325302471,26.3699758140221
"1972M08",0.937866401783793,7.6096784865106
"1972M09",3.70600609761631,17.5704725237945
"1972M10",8.81770033469778,-13.3636321066404
"1972M11",21.6905023565271,20.196538153515
"1972M12",28.1725943090496,57.6433234296318
"1973M01",-14.2149717884259,69.7593092576346
"1973M02",-13.2883945939966,-83.2159146499972
"1973M03",9.20112193224476,-35.3412164272962
"1973M04",18.2295887323026,-6.57648503363717
"1973M05",11.8930965067197,37.3318356156496
"1973M06",15.8123886706782,15.4815246857594
"1973M07",13.6954747139882,36.5135792101388
"1973M08",0.45617370240052,4.20115005804513
"1973M09",3.53822381897508,20.0382727962671
"1973M10",5.58384023371268,-5.63734203061825
"1973M11",17.6270450567159,2.25811576748294
"1973M12",29.2670568009189,46.4645538123007
"1974M01",-11.6077841125005,97.399977964939
"1974M02",-9.52109822463711,-103.564996057983
"1974M03",11.5985528769421,-27.7692262787433
"1974M04",18.3375860197227,-8.77620032521929
"1974M05",11.4293666954254,36.7272034732035
"1974M06",14.3833836051442,12.1167482630014
"1974M07",13.2964453138516,28.2742575384301
"1974M08",2.61922879617877,-10.7687372185267
"1974M09",6.08406907015322,27.3496133349599
"1974M10",8.87843984316383,-11.4950080723932
"1974M11",21.6482496582355,12.3613715494878
"1974M12",29.1464980827051,42.7067116010544
"1975M01",-17.4490644733897,97.8628612121587
"1975M02",-12.2113222357036,-117.071358961585
"1975M03",11.7795399726695,-40.4183284641342
"1975M04",11.2067133191005,7.00629635907202
"1975M05",10.7699076258292,8.52733629676727
"1975M06",22.5329152788447,8.6393461714251
"1975M07",16.6336228195856,41.4563609440819
"1975M08",0.717996956500855,14.0545871142137
"1975M09",1.22985333052483,21.3433092251842
"1975M10",5.18371952523218,-17.7323093727456
"1975M11",21.7879349774041,6.04864709570121
"1975M12",29.1609607344682,65.5241730848782
"1976M01",-16.6776768371246,97.9500588927726
"1976M02",-10.0390437502973,-117.406999836499
"1976M03",13.4185907824424,-29.8704685068747
"1976M04",21.5508456718528,17.5675216248056
"1976M05",11.099302598226,41.9072897404908
"1976M06",15.7130881930435,9.91048133447858
"1976M07",11.325486918113,24.3495328252003
"1976M08",2.06725334701545,-11.662189970304
"1976M09",4.39114675299734,18.782992173211
"1976M10",5.65265290711956,-12.9377298818436
"1976M11",21.4861075183428,23.2470716406239
"1976M12",23.3908890459958,52.366207093988
"1977M01",-14.7214221407054,51.6563269360617
"1977M02",-10.5260404599079,-82.5129354930166
"1977M03",13.9065250510456,-28.2743223339025
"1977M04",18.5325922543409,35.8842790369995
"1977M05",8.81876414679112,31.9190290331434
"1977M06",13.3266254568284,-0.139380916585985
"1977M07",17.3897198591877,2.08901578898875
"1977M08",4.34210393137811,12.32057889901
"1977M09",4.80348648624371,23.8630669058148
"1977M10",8.4936911139387,-9.08017207283898
"1977M11",22.2569464859486,15.2747767839568
"1977M12",24.9027147124544,54.8712014878085
"1978M01",-8.69433167063995,78.4723049487653
"1978M02",-10.6665269010922,-82.7141817882641
"1978M03",9.90188471304734,-42.4637512812264
"1978M04",14.5617950855815,5.19164379589956
"1978M05",13.0884741508833,15.7037486042755
"1978M06",14.5842867261262,25.4252295678436
"1978M07",15.5647718872828,25.0233994494316
"1978M08",1.83770696108105,-3.02076937365339
"1978M09",9.22433679881252,11.1640380825842
"1978M10",9.46268040165279,5.48116804719676
"1978M11",22.3780926775486,17.2753626192318
"1978M12",26.4433712659773,63.9324389649646
"1979M01",-11.047931688362,85.0736609939609
"1979M02",-14.573380973793,-114.945842476812
"1979M03",9.03786639107693,-36.2674929296777
"1979M04",17.1866075897448,-4.4266880816588
"1979M05",9.49412889634331,37.1163608296309
"1979M06",16.2833803406752,12.71236085403
"1979M07",19.6766124222574,47.2739253114469
"1979M08",5.76154747779967,-4.21112965955537
"1979M09",8.67633076120065,22.8126576562161
"1979M10",7.37438934250818,-5.04461483725631
"1979M11",15.6019290096356,6.16276624130414
"1979M12",23.842329427751,65.9918992053278
"1980M01",-8.66485866863407,94.1619467196578
"1980M02",-13.0861732804451,-125.889411138995
"1980M03",8.41702071370527,-38.1825314614535
"1980M04",12.472272632716,19.0224145517989
"1980M05",9.87763107105444,11.9699002092823
"1980M06",15.4056298901473,15.0931727760291
"1980M07",17.6239781779607,16.0774109078842
"1980M08",7.85269351205926,-2.23791193141505
"1980M09",7.32186520936402,57.0742763165452
"1980M10",7.90102843222904,-13.3988180869967
"1980M11",19.920223777461,64.8644252769376
"1980M12",26.5912675848384,92.8764356966338
"1981M01",-19.8386900205044,94.8991047546595
"1981M02",-13.8789296082603,-104.587895362114
"1981M03",6.53109604158111,-21.8354648466951
"1981M04",18.1392972804588,5.08142577059836
"1981M05",9.96407117093234,47.1854114036148
"1981M06",9.68971715273206,24.7395267037296
"1981M07",14.2598648953793,6.92642615654666
"1981M08",1.3468208674535,10.9142443210661
"1981M09",0.784948003621011,87.9759241501704
"1981M10",0.0517367747949748,-5.81771021611086
"1981M11",17.6833772975026,3.03191650651815
"1981M12",26.9351399736102,54.4468244625765
"1982M01",-12.5269943586282,54.4871564976136
"1982M02",-13.2277160217967,-88.5489766669087
"1982M03",3.89819839429748,-27.0172835366168
"1982M04",17.7036971696012,1.36140693303552
"1982M05",13.9657409637223,27.9257138912488
"1982M06",15.2053646262914,14.7660693521949
"1982M07",11.0874557482152,12.1422745875749
"1982M08",3.35700584218941,0.993598986736721
"1982M09",3.67628164638951,64.6916634982004
"1982M10",4.77516269019169,-17.6473768676345
"1982M11",17.1514144472592,18.9496801426852
"1982M12",23.5102245426642,32.3881269733871
"1983M01",-12.036551506911,26.6592559910697
"1983M02",-7.56893106843251,-83.0028982296026
"1983M03",12.4306542933908,-29.573965510674
"1983M04",17.1955066527982,16.0723393986817
"1983M05",14.0743997770997,13.870414338257
"1983M06",15.7415027510567,24.4541447020946
"1983M07",11.5075837218971,14.4368043817002
"1983M08",2.61446057100194,-8.09482817649805
"1983M09",5.73330948478485,44.8650384859445
"1983M10",6.962270731335,-17.6468639781884
"1983M11",20.23144029958,8.61172341460748
"1983M12",21.4269811970745,48.3360224573582
"1984M01",-8.62577460041543,58.0120039649064
"1984M02",-12.8299179932899,-55.4683537683303
"1984M03",8.14794320771668,-79.7575996290407
"1984M04",14.9353650790701,0.142916691647521
"1984M05",11.1156682875759,11.5908577963427
"1984M06",15.2986640201554,24.3776989947804
"1984M07",14.5277904009177,18.8514368765357
"1984M08",-1.1778423624186,28.0667204558878
"1984M09",1.82414301555482,-6.21780369869569
"1984M10",0.843069077953018,34.1643625058621
"1984M11",14.5109123784746,-1.56462237627384
"1984M12",20.0566223527915,36.3031299241658
"1985M01",-11.1722519979917,36.5269981077216
"1985M02",-11.8156284653661,19.1243960404591
"1985M03",5.4600955524684,-89.5432489242548
"1985M04",12.5847544830066,0
"1985M05",13.4905484647309,15.3313316900515
"1985M06",15.6014281174439,20.2049654452999
"1985M07",13.9307127856661,18.6886453005227
"1985M08",1.86017312564815,15.2726523736542
"1985M09",3.15123216223476,-3.6304927314994
"1985M10",4.38771294687896,34.2637431002384
"1985M11",14.7805396536256,-2.09805982960489
"1985M12",24.6360433097717,31.9103186356553
"1986M01",-12.5775211942674,65.2065578230289
"1986M02",-13.0495423581156,14.6289621066193
"1986M03",7.51879023595556,-102.36308701092
"1986M04",11.9810825858153,-10.0429001044528
"1986M05",12.6509600492326,8.91130213489859
"1986M06",13.3227713020752,17.9200491385925
"1986M07",13.5349605001615,16.0935356748304
"1986M08",1.42091689612087,22.492769069183
"1986M09",1.88995664444391,9.17375049658702
"1986M10",5.13018176696605,23.1856184946615
"1986M11",16.2321087866264,-4.71251962798487
"1986M12",24.210475998817,32.9838597979593
"1987M01",-7.43300040800996,46.1207876126194
"1987M02",-8.71686455542466,18.7826331975751
"1987M03",4.71670670276509,-89.8042050632837
"1987M04",14.0284475540948,-8.58313342917558
"1987M05",13.5042291656113,16.009069895434
"1987M06",13.3763334351091,32.3525140195793
"1987M07",10.741168387219,13.2709483145685
"1987M08",2.4489578269975,0.897117392648816
"1987M09",5.06487174944503,19.8282440408178
"1987M10",5.64717275036237,37.1413824134907
"1987M11",23.5268102755377,-5.24326521099194
"1987M12",22.7947018347006,34.1699091682443
"1988M01",-4.98226689219834,33.462612496438
"1988M02",-11.0589555658144,33.5768564558187
"1988M03",5.85365712928869,-84.1522347451457
"1988M04",15.4855871796642,-21.3595839222824
"1988M05",11.0888149466319,26.479406116127
"1988M06",15.7396433733233,-5.71772953057863
"1988M07",12.4732214203981,32.595871207792
"1988M08",-0.249215375110978,15.2297317114954
"1988M09",2.36799724522285,-5.37579395908825
"1988M10",3.9228143343518,25.8883022813478
"1988M11",16.0187007308053,-3.25286494337877
"1988M12",20.8036326675959,23.0502090253623
"1989M01",-5.45922717365102,49.0882684653681
"1989M02",-14.3711916933334,38.1067728253797
"1989M03",7.64837426128331,-103.091165744304
"1989M04",8.81107643028507,-5.69156153885153
"1989M05",8.88851189611763,12.4299975888036
"1989M06",10.7901408773909,1.21263953729507
"1989M07",9.45549297489023,28.4230481045407
"1989M08",-3.56899758839368,17.2658345816643
"1989M09",-0.838473434266618,-7.51760875588872
"1989M10",1.21896635238023,31.1566891664572
"1989M11",12.5224192924378,-9.89659893048582
"1989M12",23.9262937715008,13.9377462761468
"1990M01",-0.892594660274071,63.2062117355653
"1990M02",-9.49029677250479,35.0120489991394
"1990M03",9.99976458494771,-103.05166163027
"1990M04",15.013575766265,-6.26840742612487
"1990M05",10.8969708885674,15.3478958861042
"1990M06",15.394846345156,-6.04535283594849
"1990M07",14.2900506100293,29.8839015271485
"1990M08",6.9708281367987,11.8500536713027
"1990M09",10.3830983162375,-5.48421764783118
"1990M10",7.82381355771982,32.1207517877045
"1990M11",15.3970420841674,-10.6256228392654
"1990M12",20.4671174405924,9.33889298110682
"1991M01",6.52906346065834,3.19353187600591
"1991M02",-1.70917656093827,-10.2744271179121
"1991M03",9.51085600724078,-80.9130211899772
"1991M04",4.74191568807392,-2.63957604797582
"1991M05",5.19289339278579,-0.672005393604636
"1991M06",8.71933176546307,-1.83873716252787
"1991M07",10.9395915468639,29.8314436899357
"1991M08",1.26246345206234,17.5578968900695
"1991M09",3.28679067338911,-5.5784889377863
"1991M10",4.34949511942477,30.1754642519391
"1991M11",13.5044824110178,-14.2868954248804
"1991M12",22.0871715857825,34.6139334533737
"1992M01",-5.64604733210459,61.6413005881022
"1992M02",-6.23751110937079,-2.37099560125831
"1992M03",4.57417195425656,-86.5919755543217
"1992M04",10.6253869124242,-18.2496734509636
"1992M05",10.2400579662994,-1.81438583057272
"1992M06",8.0700168769706,22.1455125724743
"1992M07",13.651919347059,14.5538141664581
"1992M08",7.79653043681066,11.2680802906427
"1992M09",10.7629468543383,0.581395360209847
"1992M10",5.98834757118389,24.6558685574216
"1992M11",15.9439247462011,-11.977004028962
"1992M12",22.1413970949332,78.2034324938397
"1993M01",-0.780785443199861,45.3582436097575
"1993M02",-3.14280091250225,-77.4215174842997
"1993M03",7.89951817011847,-17.6016960811584
"1993M04",13.1241665095807,-14.0017392430409
"1993M05",11.3311724045126,22.5959033230779
"1993M06",15.14909188733,25.4582468644678
"1993M07",12.9220152126788,15.9204388114798
"1993M08",5.96644033740432,0.423205788198722
"1993M09",10.0141858842395,25.1983756850336
"1993M10",7.00606556876302,-4.79328823010494
"1993M11",11.9107593706037,20.510115119526
"1993M12",19.4907579768909,44.1257042414959
"1994M01",0.985955158114393,26.9650380333214
"1994M02",3.12785310713544,-56.6051318755996
"1994M03",9.75054232054759,-17.2026067369497
"1994M04",13.0103211475685,-7.13809544921773
"1994M05",11.0762582472471,15.7887215291906
"1994M06",14.6522667417962,36.1477504398112
"1994M07",14.4629952936764,24.0939125373552
"1994M08",3.24769313390583,-1.86611542382593
"1994M09",6.32009721651521,25.7272229143206
"1994M10",7.50341010242508,-1.44944225605581
"1994M11",15.3977196153942,18.8775251795016
"1994M12",15.043204594344,46.2121278689539
"1995M01",1.51533393557912,49.7502148240141
"1995M02",-8.19171375152585,-74.3686657716262
"1995M03",11.6481654796615,-33.5847237025037
"1995M04",13.5286298991996,-9.79062571456115
"1995M05",9.6278699339841,20.7954875305479
"1995M06",2.38688028941567,23.714455964366
"1995M07",5.21229066583651,19.0929287298054
"1995M08",-1.49025872216626,-9.85597981043327
"1995M09",1.7004991852339,12.8068815952874
"1995M10",1.68643030262992,-9.53455795446647
"1995M11",7.1453526396045,-0.46221146745804
"1995M12",16.0046709206085,35.8167572236631
"1996M01",-4.80286061357802,53.0090231289254
"1996M02",-14.7197508272679,-71.2555363906011
"1996M03",8.56203064612338,-16.0851973647581
"1996M04",7.22254110064604,7.79106110456702
"1996M05",5.0243237429747,-8.15390281763531
"1996M06",9.68845180139262,24.2650223779536
"1996M07",13.9828852386874,11.5507708829854
"1996M08",3.21971369136165,-19.0749165032115
"1996M09",5.73821745434309,13.8763524162496
"1996M10",3.09042719692982,-18.2111344836773
"1996M11",11.6951867298372,3.52116755392142
"1996M12",20.6133891215551,31.6145935206247
"1997M01",-3.28699935883776,33.7662961410539
"1997M02",-6.22831021268304,-73.4164152371036
"1997M03",6.40424126606938,-17.8299560169783
"1997M04",7.11841568222304,-14.3225347756177
"1997M05",7.23957799099146,-16.712370576673
"1997M06",8.09431744803106,39.2894235837804
"1997M07",11.3074076265335,6.78637947733112
"1997M08",1.58303042635808,-11.9512377746771
"1997M09",4.80727108984276,4.8013971532443
"1997M10",5.81739565898545,-22.314589211885
"1997M11",15.974741560073,9.69058706723995
"1997M12",22.2136373057502,43.3894807664771
"1998M01",-4.00837767343134,16.9829995745225
"1998M02",-5.72995734324451,-70.366110467218
"1998M03",4.85624558097619,-7.19444840243462
"1998M04",6.55376235572191,0.338734265219642
"1998M05",6.76372370714589,-9.28194572367929
"1998M06",6.26231359553167,9.04484177823228
"1998M07",11.1736716280404,-16.0279742184684
"1998M08",4.74158907910684,2.5720541976062
"1998M09",12.0040035090963,-4.08356247027566
"1998M10",8.77075399569058,6.23983577903129
"1998M11",15.1240301554253,7.09173560773628
"1998M12",18.9933590064239,29.6477175959572
"1999M01",-1.38001173055358,30.1624622927525
"1999M02",1.16147850692663,-5.86814088993499
"1999M03",9.60831842164112,-84.9686026986236
"1999M04",10.7802840243483,0.558025993140632
"1999M05",9.52043494089239,13.6601498198285
"1999M06",11.6358382243362,-33.0281649778746
"1999M07",11.6342586860632,5.37419872909801
"1999M08",5.19100647596034,-1.2353487274213
"1999M09",13.9802480299597,-11.0331740564439
"1999M10",18.826222630992,10.1500028432858
"1999M11",40.0859333906624,25.6284779270558
"1999M12",19.99335901,57.5116037433224
"2000M01",-6.00837767,85.0228277899873
"2000M02",-46.494688087515,-64.4267954662393
"2000M03",-4.34634078487015,-129.562766854059
"2000M04",2.41209104219387,9.88902975894348
"2000M05",2.83767101609875,13.7445495355402
"2000M06",5.1255777337591,-41.0921359581451
"2000M07",4.87254494889982,11.9937202567639
"2000M08",-2.66449295233215,-20.0074738476985
"2000M09",1.96421613385915,-7.62212725415559
"2000M10",2.39355144593674,-10.8128994099987
"2000M11",9.20596005173806,-16.1384993295819
"2000M12",17.7347815330258,-6.08925857059699
"2001M01",-1.18296620532803,46.1825735056282
"2001M02",-3.04904452827159,2.93353851212039
"2001M03",5.45892708498244,-66.7968392864617
"2001M04",5.94444419438105,28.2410993162259
"2001M05",7.01718906984965,1.58740180628492
"2001M06",6.07249934430705,-22.7634119455697
"2001M07",13.150096090024,17.9569717107485
"2001M08",12.4090207092209,16.8324717995445
"2001M09",12.0688200956231,-5.73491228811385
"2001M10",3.75759539891014,23.1087656559744
"2001M11",12.9516705675428,-49.5101724495891
"2001M12",20.2393672482401,28.9161474039645
"2002M01",2.70173946167773,63.0301862861547
"2002M02",3.88656504844072,-17.6320926402985
"2002M03",7.34191090606124,-75.620844650375
"2002M04",7.12021822652034,0.499751733128484
"2002M05",10.5638617608108,-4.54385550773537
"2002M06",10.4020817710808,-15.6885284218529
"2002M07",11.2202567924267,26.289711254082
"2002M08",-0.891227755545998,-0.191219823525834
"2002M09",1.30303813028547,-45.8033676853493
"2002M10",2.058745413607,-12.3012459753364
"2002M11",9.95019811124465,-17.5911758553367
"2002M12",18.572837686531,35.7193115725192
"2003M01",-1.61898572557604,93.0574871943772
"2003M02",4.57881933750386,-26.3779406944517
"2003M03",6.09091030537954,-50.5365978774821
"2003M04",6.22601500351898,-7.12168262377766
"2003M05",5.91421595866173,-8.03310737631584
"2003M06",1.98228945647472,7.16937431105276
"2003M07",4.6685088558835,33.3096521727711
"2003M08",1.32264144514593,20.7903964873662
"2003M09",3.17287929013617,-0.638407751056569
"2003M10",7.72041144857702,-16.1096548537042
"2003M11",9.83224664849516,-15.0945386482322
"2003M12",15.3686744356609,36.3393744631248
"2004M01",-5.48511001104437,65.398289938118
"2004M02",0.486078170201765,-32.7813703811488
"2004M03",0.74807467759328,-30.8976144600152
"2004M04",4.70636196134855,-5.91576861114618
"2004M05",6.60233414366722,10.5381843171264
"2004M06",9.42549528516388,9.78236079662658
"2004M07",13.4309565974341,34.3410624503097
"2004M08",0.068599615097753,-0.251064784596799
"2004M09",6.80125652246666,1.25479897306526
"2004M10",3.41051913713244,8.81818769226488
"2004M11",12.4229565160707,-7.13523329481784
"2004M12",7.57631530903282,44.2250515178838
"2005M01",-6.79922891513662,52.9596903716285
"2005M02",3.45154601767703,-65.0218352008192
"2005M03",1.4205964172902,-16.0619616980266
"2005M04",2.15800164145712,-8.75230880841915
